trade_id,timestamp,symbol,buyer_account_id,seller_account_id,price,quantity,notional_value
TRD_003562,2026-05-22T01:36:28+00:00,BTC/USDT,ACC_0062,ACC_0058,68841.063221,3.726769,256554.74
TRD_003563,2026-05-21T02:44:22+00:00,ETH/USDT,ACC_0080,ACC_0035,3635.264314,20.73915,75392.29
TRD_003564,2026-05-12T16:02:23+00:00,XRP/USDT,ACC_0045,ACC_0004,0.622482,65.10796,40.53
TRD_003565,2026-05-17T16:50:08+00:00,SOL/USDT,ACC_0070,ACC_0035,165.509576,3.569291,590.75
TRD_003566,2026-05-19T16:34:17+00:00,ETH/USDT,ACC_0056,ACC_0062,3619.06776,9.412472,34064.37
TRD_003567,2026-05-11T08:43:32+00:00,BTC/USDT,ACC_0044,ACC_0032,68350.819397,27.919982,1908353.65
TRD_003568,2026-05-10T12:29:37+00:00,SOL/USDT,ACC_0061,ACC_0054,165.37703,5.549258,917.72
TRD_003569,2026-05-16T16:59:44+00:00,BTC/USDT,ACC_0062,ACC_0056,68321.32644,8.167695,558027.76
TRD_003570,2026-05-19T10:41:59+00:00,SOL/USDT,ACC_0063,ACC_0062,166.879739,3.931449,656.08
TRD_003571,2026-05-10T10:08:05+00:00,XRP/USDT,ACC_0023,ACC_0052,0.621523,16.3336,10.15
TRD_003572,2026-05-18T16:18:06+00:00,ETH/USDT,ACC_0077,ACC_0063,3616.858108,4.587122,16590.97
TRD_003573,2026-05-13T10:02:51+00:00,ETH/USDT,ACC_0022,ACC_0067,3609.856266,14.950112,53967.76
TRD_003574,2026-05-18T17:03:55+00:00,XRP/USDT,ACC_0066,ACC_0079,0.623787,3.157323,1.97
TRD_003575,2026-05-12T11:23:46+00:00,ETH/USDT,ACC_0036,ACC_0007,3611.533355,12.545856,45309.78
TRD_003576,2026-05-21T10:25:42+00:00,ETH/USDT,ACC_0059,ACC_0063,3665.746544,70.904244,259916.99
TRD_003577,2026-05-11T23:06:17+00:00,BTC/USDT,ACC_0022,ACC_0045,67993.69664,12.334402,838661.59
TRD_003578,2026-05-13T22:05:38+00:00,BTC/USDT,ACC_0048,ACC_0043,67962.459436,21.125706,1435754.94
TRD_003579,2026-05-18T11:22:30+00:00,BTC/USDT,ACC_0056,ACC_0023,68671.933999,23.972154,1646214.18
TRD_003580,2026-05-18T21:44:22+00:00,BTC/USDT,ACC_0028,ACC_0062,68734.577729,3.316263,227941.94
TRD_003581,2026-05-16T14:55:54+00:00,BTC/USDT,ACC_0065,ACC_0068,68415.179645,4.097288,280316.69
TRD_003582,2026-05-16T10:45:26+00:00,SOL/USDT,ACC_0033,ACC_0067,166.71671,7.757839,1293.36
TRD_003583,2026-05-12T09:33:08+00:00,BTC/USDT,ACC_0050,ACC_0060,68182.236217,35.264211,2404392.76
TRD_003584,2026-05-09T16:00:36+00:00,BTC/USDT,ACC_0077,ACC_0063,67926.086964,28.459903,1933169.85
TRD_003585,2026-05-09T15:27:35+00:00,SOL/USDT,ACC_0020,ACC_0038,165.03001,2.162586,356.89
TRD_003586,2026-05-21T21:10:28+00:00,ETH/USDT,ACC_0049,ACC_0067,3608.751582,79.000898,285094.62
TRD_003587,2026-05-13T10:06:06+00:00,SOL/USDT,ACC_0052,ACC_0063,164.675467,41.188511,6782.74
TRD_003588,2026-05-12T11:26:12+00:00,SOL/USDT,ACC_0069,ACC_0029,165.541285,2.634267,436.08
TRD_003589,2026-05-16T17:19:09+00:00,BTC/USDT,ACC_0055,ACC_0063,68654.482664,9.567267,656835.77
TRD_003590,2026-05-22T10:24:48+00:00,ETH/USDT,ACC_0056,ACC_0070,3635.640876,47.778704,173706.21
TRD_003591,2026-05-15T16:37:51+00:00,ETH/USDT,ACC_0033,ACC_0025,3600.907324,16.27397,58601.06
TRD_003592,2026-05-22T09:56:29+00:00,BTC/USDT,ACC_0058,ACC_0038,68834.687126,27.912609,1921355.71
TRD_003593,2026-05-09T16:05:03+00:00,BTC/USDT,ACC_0073,ACC_0076,67958.661752,300.104232,20394681.99
TRD_003594,2026-05-20T12:49:20+00:00,ETH/USDT,ACC_0073,ACC_0066,3613.965083,238.434439,861693.74
TRD_003595,2026-05-15T09:52:29+00:00,BTC/USDT,ACC_0080,ACC_0067,68716.17827,11.884243,816639.76
TRD_003596,2026-05-12T13:13:05+00:00,SOL/USDT,ACC_0058,ACC_0022,165.929165,24.521923,4068.9
TRD_003597,2026-05-20T00:57:44+00:00,SOL/USDT,ACC_0013,ACC_0066,167.530252,3.208806,537.57
TRD_003598,2026-05-11T10:18:57+00:00,ETH/USDT,ACC_0079,ACC_0063,3596.159458,30.058799,108096.23
TRD_003599,2026-05-10T16:03:41+00:00,SOL/USDT,ACC_0028,ACC_0001,165.493244,8.505004,1407.52
TRD_003600,2026-05-19T09:53:07+00:00,ETH/USDT,ACC_0025,ACC_0029,3619.80798,13.570047,49120.96
TRD_003601,2026-05-09T14:09:57+00:00,SOL/USDT,ACC_0058,ACC_0062,165.588045,18.550829,3071.8
TRD_003602,2026-05-16T10:52:34+00:00,SOL/USDT,ACC_0080,ACC_0060,166.487856,8.84603,1472.76
TRD_003603,2026-05-11T19:16:25+00:00,ETH/USDT,ACC_0047,ACC_0068,3612.07592,36.978655,133569.71
TRD_003604,2026-05-15T08:44:50+00:00,XRP/USDT,ACC_0006,ACC_0063,0.622279,41.886236,26.06
TRD_003605,2026-05-22T16:03:04+00:00,ETH/USDT,ACC_0003,ACC_0061,3640.816542,6.189607,22535.22
TRD_003606,2026-05-15T19:59:59+00:00,BTC/USDT,ACC_0063,ACC_0061,68144.891793,4.501922,306782.99
TRD_003607,2026-05-15T16:52:54+00:00,SOL/USDT,ACC_0014,ACC_0081,166.806835,3.505608,584.76
TRD_003608,2026-05-09T15:54:09+00:00,BTC/USDT,ACC_0004,ACC_0022,67930.854514,32.720187,2222710.26
TRD_003609,2026-05-10T09:53:51+00:00,SOL/USDT,ACC_0065,ACC_0067,165.657945,5.788017,958.83
TRD_003610,2026-05-17T10:20:05+00:00,BTC/USDT,ACC_0079,ACC_0069,68122.072597,15.72611,1071295.21
TRD_003611,2026-05-12T12:15:15+00:00,SOL/USDT,ACC_0076,ACC_0066,165.053825,21.985584,3628.8
TRD_003612,2026-05-15T16:27:26+00:00,ETH/USDT,ACC_0064,ACC_0051,3606.578298,9.994972,36047.65
TRD_003613,2026-05-11T09:15:47+00:00,BTC/USDT,ACC_0003,ACC_0032,68305.880839,8.710447,594974.75
TRD_003614,2026-05-18T10:32:19+00:00,SOL/USDT,ACC_0018,ACC_0063,166.325457,2.449841,407.47
TRD_003615,2026-05-13T09:26:13+00:00,BTC/USDT,ACC_0060,ACC_0065,68482.360915,20.298928,1390118.51
TRD_003616,2026-05-13T11:53:12+00:00,XRP/USDT,ACC_0061,ACC_0004,0.621198,5.812881,3.61
TRD_003617,2026-05-16T15:45:07+00:00,XRP/USDT,ACC_0024,ACC_0080,0.620244,5.717752,3.55
TRD_003618,2026-05-10T15:24:56+00:00,BTC/USDT,ACC_0054,ACC_0081,68087.061749,14.31553,974702.38
TRD_003619,2026-05-14T21:46:12+00:00,XRP/USDT,ACC_0038,ACC_0063,0.62402,7.057926,4.4
TRD_003620,2026-05-14T09:53:11+00:00,BTC/USDT,ACC_0059,ACC_0006,68207.942194,9.680383,660279.0
TRD_003621,2026-05-10T20:08:34+00:00,BTC/USDT,ACC_0007,ACC_0062,68239.979383,7.331299,500287.69
TRD_003622,2026-05-19T10:50:16+00:00,BTC/USDT,ACC_0006,ACC_0062,68713.766699,6.126919,421003.68
TRD_003623,2026-05-10T10:34:21+00:00,SOL/USDT,ACC_0047,ACC_0062,164.985919,21.437025,3536.81
TRD_003624,2026-05-18T19:24:03+00:00,ETH/USDT,ACC_0066,ACC_0050,3634.872545,3.343336,12152.6
TRD_003625,2026-05-15T16:26:10+00:00,BTC/USDT,ACC_0063,ACC_0065,68011.130636,4.617163,314018.48
TRD_003626,2026-05-10T17:15:25+00:00,ETH/USDT,ACC_0063,ACC_0070,3609.936044,6.044299,21819.53
TRD_003627,2026-05-15T21:30:39+00:00,BTC/USDT,ACC_0069,ACC_0011,68625.55791,4.752759,326160.74
TRD_003628,2026-05-13T16:05:06+00:00,BTC/USDT,ACC_0069,ACC_0065,68023.901756,6.920656,470770.02
TRD_003629,2026-05-15T15:16:09+00:00,SOL/USDT,ACC_0056,ACC_0067,165.497571,4.197164,694.62
TRD_003630,2026-05-20T11:23:29+00:00,BTC/USDT,ACC_0076,ACC_0080,68674.650103,85.665004,5883014.18
TRD_003631,2026-05-22T19:53:31+00:00,ETH/USDT,ACC_0018,ACC_0069,3645.18664,20.577009,75007.04
TRD_003632,2026-05-12T15:48:14+00:00,BTC/USDT,ACC_0011,ACC_0059,67720.646152,20.000602,1354453.69
TRD_003633,2026-05-12T21:43:41+00:00,SOL/USDT,ACC_0024,ACC_0056,165.278994,10.701573,1768.75
TRD_003634,2026-05-09T03:05:51+00:00,ETH/USDT,ACC_0039,ACC_0068,3592.36192,7.1939,25843.09
TRD_003635,2026-05-21T09:30:50+00:00,ETH/USDT,ACC_0006,ACC_0069,3636.705725,12.600363,45823.81
TRD_003636,2026-05-22T16:38:37+00:00,BTC/USDT,ACC_0042,ACC_0041,69052.281052,56.025933,3868718.47
TRD_003637,2026-05-16T08:28:31+00:00,BTC/USDT,ACC_0056,ACC_0062,68446.272544,8.583683,587521.11
TRD_003638,2026-05-11T08:35:09+00:00,BTC/USDT,ACC_0037,ACC_0069,68452.82079,7.980438,546283.49
TRD_003639,2026-05-14T18:12:36+00:00,XRP/USDT,ACC_0039,ACC_0067,0.626071,5.822259,3.65
TRD_003640,2026-05-22T10:57:30+00:00,ETH/USDT,ACC_0009,ACC_0038,3623.946777,3.487524,12638.6
TRD_003641,2026-05-17T16:37:54+00:00,BTC/USDT,ACC_0034,ACC_0027,68562.160458,21.722808,1489362.65
TRD_003642,2026-05-13T15:34:58+00:00,ETH/USDT,ACC_0044,ACC_0020,3624.345273,11.520784,41755.3
TRD_003643,2026-05-14T18:58:23+00:00,XRP/USDT,ACC_0053,ACC_0029,0.622797,20.837045,12.98
TRD_003644,2026-05-21T13:28:00+00:00,ETH/USDT,ACC_0073,ACC_0002,3645.265361,271.424781,989415.35
TRD_003645,2026-05-19T10:42:43+00:00,BTC/USDT,ACC_0044,ACC_0038,68530.411874,38.557341,2642350.46
TRD_003646,2026-05-11T15:49:44+00:00,ETH/USDT,ACC_0067,ACC_0049,3612.810162,7.45184,26922.08
TRD_003647,2026-05-19T10:46:05+00:00,ETH/USDT,ACC_0066,ACC_0060,3639.50974,5.062247,18424.1
TRD_003648,2026-05-17T15:37:52+00:00,BTC/USDT,ACC_0049,ACC_0065,68088.884279,27.986428,1905564.66
TRD_003649,2026-05-16T09:24:17+00:00,ETH/USDT,ACC_0026,ACC_0070,3620.778196,8.523105,30860.27
TRD_003650,2026-05-17T17:52:48+00:00,SOL/USDT,ACC_0068,ACC_0017,166.180662,4.640595,771.18
TRD_003651,2026-05-21T17:20:29+00:00,SOL/USDT,ACC_0041,ACC_0049,166.813056,7.240795,1207.86
TRD_003652,2026-05-17T15:11:43+00:00,BTC/USDT,ACC_0076,ACC_0061,68591.22819,46.638111,3198965.31
TRD_003653,2026-05-19T16:30:51+00:00,ETH/USDT,ACC_0070,ACC_0048,3638.720593,6.767925,24626.59
TRD_003654,2026-05-20T15:09:52+00:00,BTC/USDT,ACC_0026,ACC_0027,69120.144873,4.864048,336203.7
TRD_003655,2026-05-12T14:11:55+00:00,ETH/USDT,ACC_0046,ACC_0056,3614.046548,101.67803,367469.13
TRD_003656,2026-05-15T07:18:56+00:00,XRP/USDT,ACC_0077,ACC_0055,0.625177,35.819917,22.39
TRD_003657,2026-05-21T16:30:45+00:00,SOL/USDT,ACC_0069,ACC_0046,166.865949,2.037286,339.95
TRD_003658,2026-05-15T12:53:52+00:00,SOL/USDT,ACC_0022,ACC_0042,165.579725,34.177712,5659.14
TRD_003659,2026-05-20T16:04:54+00:00,BTC/USDT,ACC_0080,ACC_0024,68904.361983,21.12398,1455534.36
TRD_003660,2026-05-20T16:40:13+00:00,SOL/USDT,ACC_0049,ACC_0071,167.015308,19.038114,3179.66
TRD_003661,2026-05-18T10:17:35+00:00,XRP/USDT,ACC_0060,ACC_0038,0.62672,13.920548,8.72
TRD_003662,2026-05-13T10:46:09+00:00,ETH/USDT,ACC_0064,ACC_0001,3616.781107,5.09949,18443.74
TRD_003663,2026-05-21T14:08:53+00:00,SOL/USDT,ACC_0038,ACC_0056,167.495779,10.441522,1748.91
TRD_003664,2026-05-22T09:09:00+00:00,SOL/USDT,ACC_0044,ACC_0070,167.129245,13.996164,2339.17
TRD_003665,2026-05-11T16:57:38+00:00,BTC/USDT,ACC_0054,ACC_0031,68362.387412,5.040072,344551.35
TRD_003666,2026-05-16T09:00:15+00:00,SOL/USDT,ACC_0044,ACC_0034,165.423175,36.81705,6090.39
TRD_003667,2026-05-18T13:04:39+00:00,XRP/USDT,ACC_0046,ACC_0048,0.626088,80.282944,50.26
TRD_003668,2026-05-15T17:43:37+00:00,ETH/USDT,ACC_0070,ACC_0069,3625.953149,2.863522,10383.0
TRD_003669,2026-05-10T15:34:10+00:00,ETH/USDT,ACC_0033,ACC_0074,3591.331769,19.731497,70862.35
TRD_003670,2026-05-11T05:09:59+00:00,SOL/USDT,ACC_0057,ACC_0066,165.474844,13.745041,2274.46
TRD_003671,2026-05-15T17:15:36+00:00,ETH/USDT,ACC_0013,ACC_0065,3639.830684,6.360251,23150.24
TRD_003672,2026-05-19T20:04:26+00:00,ETH/USDT,ACC_0054,ACC_0042,3625.983204,25.889245,93873.97
TRD_003673,2026-05-19T14:41:50+00:00,BTC/USDT,ACC_0005,ACC_0065,68232.470823,4.754834,324434.07
TRD_003674,2026-05-21T12:02:53+00:00,ETH/USDT,ACC_0016,ACC_0028,3654.340068,0.65556,2395.64
TRD_003675,2026-05-15T10:36:01+00:00,BTC/USDT,ACC_0030,ACC_0082,68734.950154,3.307388,227333.15
TRD_003676,2026-05-14T21:53:26+00:00,SOL/USDT,ACC_0070,ACC_0020,166.414017,3.056975,508.72
TRD_003677,2026-05-14T17:21:16+00:00,SOL/USDT,ACC_0060,ACC_0066,165.58042,22.409351,3710.55
TRD_003678,2026-05-15T19:29:00+00:00,BTC/USDT,ACC_0063,ACC_0063,68347.763816,10.225923,698918.97
TRD_003679,2026-05-11T20:35:27+00:00,XRP/USDT,ACC_0044,ACC_0067,0.627719,45.67976,28.67
TRD_003680,2026-05-09T20:31:08+00:00,BTC/USDT,ACC_0057,ACC_0067,68184.275219,72.113488,4917005.91
TRD_003681,2026-05-19T10:42:17+00:00,ETH/USDT,ACC_0018,ACC_0012,3651.974434,2.707843,9888.97
TRD_003682,2026-05-21T09:59:25+00:00,ETH/USDT,ACC_0066,ACC_0069,3644.260267,3.927418,14312.53
TRD_003683,2026-05-11T15:17:36+00:00,ETH/USDT,ACC_0006,ACC_0067,3608.647531,9.042376,32630.75
TRD_003684,2026-05-09T16:21:22+00:00,BTC/USDT,ACC_0077,ACC_0052,68080.338531,5.931292,403804.37
TRD_003685,2026-05-13T10:33:33+00:00,XRP/USDT,ACC_0048,ACC_0061,0.626383,5.292519,3.32
TRD_003686,2026-05-13T08:43:52+00:00,SOL/USDT,ACC_0082,ACC_0004,165.925643,17.845796,2961.08
TRD_003687,2026-05-22T10:52:25+00:00,XRP/USDT,ACC_0032,ACC_0068,0.628706,5.695731,3.58
TRD_003688,2026-05-20T13:06:52+00:00,ETH/USDT,ACC_0006,ACC_0042,3642.394905,23.008146,83804.75
TRD_003689,2026-05-13T18:06:38+00:00,XRP/USDT,ACC_0005,ACC_0045,0.624875,3.007582,1.88
TRD_003690,2026-05-14T09:53:04+00:00,XRP/USDT,ACC_0038,ACC_0042,0.626004,4.397871,2.75
TRD_003691,2026-05-12T07:57:57+00:00,SOL/USDT,ACC_0065,ACC_0038,165.394418,2.67422,442.3
TRD_003692,2026-05-09T16:35:29+00:00,BTC/USDT,ACC_0015,ACC_0078,68340.490296,7.31132,499659.19
TRD_003693,2026-05-21T10:06:01+00:00,BTC/USDT,ACC_0068,ACC_0006,68848.168932,4.048353,278721.69
TRD_003694,2026-05-22T08:34:16+00:00,BTC/USDT,ACC_0056,ACC_0082,68791.89833,83.812312,5765608.05
TRD_003695,2026-05-11T14:27:13+00:00,BTC/USDT,ACC_0016,ACC_0068,68185.844257,6.164199,420311.11
TRD_003696,2026-05-20T07:46:44+00:00,XRP/USDT,ACC_0055,ACC_0069,0.625268,18.88201,11.81
TRD_003697,2026-05-15T10:12:54+00:00,ETH/USDT,ACC_0060,ACC_0065,3631.278298,11.860794,43069.84
TRD_003698,2026-05-20T10:55:17+00:00,SOL/USDT,ACC_0033,ACC_0062,166.641704,2.535354,422.5
TRD_003699,2026-05-22T13:01:33+00:00,BTC/USDT,ACC_0026,ACC_0063,69068.750523,14.118729,975162.97
TRD_003700,2026-05-19T16:12:51+00:00,BTC/USDT,ACC_0046,ACC_0066,68824.025052,23.185583,1595725.15
TRD_003701,2026-05-10T16:01:55+00:00,BTC/USDT,ACC_0058,ACC_0021,67718.332216,7.31791,495556.66
TRD_003702,2026-05-09T16:33:37+00:00,SOL/USDT,ACC_0069,ACC_0048,165.005271,7.95654,1312.87
TRD_003703,2026-05-16T09:45:58+00:00,ETH/USDT,ACC_0024,ACC_0062,3624.415922,24.177813,87630.45
TRD_003704,2026-05-11T15:23:55+00:00,BTC/USDT,ACC_0043,ACC_0070,68333.862224,17.741441,1212341.18
TRD_003705,2026-05-14T10:02:57+00:00,ETH/USDT,ACC_0068,ACC_0068,3623.971033,6.832499,24760.78
TRD_003706,2026-05-21T16:40:39+00:00,ETH/USDT,ACC_0023,ACC_0063,3642.812673,56.534354,205944.06
TRD_003707,2026-05-11T16:48:05+00:00,BTC/USDT,ACC_0017,ACC_0029,68483.856432,18.052439,1236300.64
TRD_003708,2026-05-16T11:22:51+00:00,ETH/USDT,ACC_0072,ACC_0062,3632.07411,427.896328,1554151.17
TRD_003709,2026-05-09T15:58:41+00:00,BTC/USDT,ACC_0041,ACC_0008,67938.795038,62.929172,4275332.12
TRD_003710,2026-05-15T11:07:22+00:00,SOL/USDT,ACC_0047,ACC_0067,166.199027,21.535368,3579.16
TRD_003711,2026-05-17T20:15:25+00:00,XRP/USDT,ACC_0067,ACC_0058,0.62499,5.69797,3.56
TRD_003712,2026-05-10T06:55:11+00:00,BTC/USDT,ACC_0082,ACC_0069,67920.528752,8.349057,567072.37
TRD_003713,2026-05-19T15:26:26+00:00,BTC/USDT,ACC_0050,ACC_0031,68964.907478,53.876619,3715596.04
TRD_003714,2026-05-10T14:39:09+00:00,XRP/USDT,ACC_0080,ACC_0051,0.614255,58.999178,36.24
TRD_003715,2026-05-12T16:32:46+00:00,BTC/USDT,ACC_0069,ACC_0063,68496.617247,4.04685,277195.54
TRD_003716,2026-05-20T15:14:27+00:00,BTC/USDT,ACC_0042,ACC_0083,68592.534952,22.301415,1529710.59
TRD_003717,2026-05-10T11:08:18+00:00,SOL/USDT,ACC_0075,ACC_0064,166.266326,270.6731,45003.82
TRD_003718,2026-05-18T16:00:17+00:00,SOL/USDT,ACC_0023,ACC_0065,166.318079,3.118436,518.65
TRD_003719,2026-05-13T15:34:17+00:00,ETH/USDT,ACC_0059,ACC_0064,3619.448005,26.228043,94931.04
TRD_003720,2026-05-12T11:09:57+00:00,BTC/USDT,ACC_0083,ACC_0038,68531.672776,91.912374,6298908.74
TRD_003721,2026-05-22T22:49:24+00:00,SOL/USDT,ACC_0036,ACC_0068,166.465375,41.204822,6859.18
TRD_003722,2026-05-22T15:53:13+00:00,XRP/USDT,ACC_0048,ACC_0047,0.627002,37.237451,23.35
TRD_003723,2026-05-17T04:50:51+00:00,ETH/USDT,ACC_0048,ACC_0059,3631.803289,45.621946,165689.93
TRD_003724,2026-05-13T23:57:13+00:00,XRP/USDT,ACC_0005,ACC_0061,0.623444,2.168155,1.35
TRD_003725,2026-05-11T16:38:50+00:00,BTC/USDT,ACC_0067,ACC_0008,67942.607586,4.596589,312304.24
TRD_003726,2026-05-15T05:55:28+00:00,BTC/USDT,ACC_0047,ACC_0066,68463.220191,31.930662,2186075.94
TRD_003727,2026-05-11T15:22:50+00:00,ETH/USDT,ACC_0051,ACC_0039,3613.963841,11.367119,41080.36
TRD_003728,2026-05-14T17:23:43+00:00,ETH/USDT,ACC_0017,ACC_0067,3610.880339,4.836577,17464.3
TRD_003729,2026-05-19T09:36:30+00:00,ETH/USDT,ACC_0080,ACC_0056,3629.835911,9.909348,35969.31
TRD_003730,2026-05-15T15:26:20+00:00,BTC/USDT,ACC_0070,ACC_0066,68688.755541,4.816018,330806.28
TRD_003731,2026-05-13T09:50:13+00:00,SOL/USDT,ACC_0061,ACC_0062,165.684527,3.428326,568.02
TRD_003732,2026-05-19T15:43:35+00:00,ETH/USDT,ACC_0078,ACC_0050,3630.95827,50.220724,182349.35
TRD_003733,2026-05-21T10:30:04+00:00,XRP/USDT,ACC_0037,ACC_0064,0.627616,4.062914,2.55
TRD_003734,2026-05-21T15:50:41+00:00,BTC/USDT,ACC_0033,ACC_0058,69042.544025,5.67181,391596.19
TRD_003735,2026-05-21T23:17:20+00:00,XRP/USDT,ACC_0080,ACC_0054,0.628336,15.754653,9.9
TRD_003736,2026-05-14T15:35:57+00:00,BTC/USDT,ACC_0064,ACC_0005,68666.981124,5.087077,349314.22
TRD_003737,2026-05-11T10:20:57+00:00,BTC/USDT,ACC_0003,ACC_0077,68208.103553,4.552992,310550.95
TRD_003738,2026-05-14T10:04:08+00:00,SOL/USDT,ACC_0051,ACC_0069,166.345217,11.307968,1881.03
TRD_003739,2026-05-09T13:04:08+00:00,ETH/USDT,ACC_0033,ACC_0067,3602.442885,3.523142,12691.92
TRD_003740,2026-05-14T16:46:06+00:00,BTC/USDT,ACC_0021,ACC_0064,68655.827943,15.657965,1075010.55
TRD_003741,2026-05-12T09:12:35+00:00,BTC/USDT,ACC_0059,ACC_0065,68152.629759,8.551006,582773.55
TRD_003742,2026-05-09T13:23:03+00:00,ETH/USDT,ACC_0047,ACC_0062,3585.818992,70.445663,252605.4
TRD_003743,2026-05-12T15:00:57+00:00,SOL/USDT,ACC_0018,ACC_0067,165.497262,14.678401,2429.24
TRD_003744,2026-05-13T15:06:49+00:00,ETH/USDT,ACC_0030,ACC_0065,3613.640782,6.31364,22815.23
TRD_003745,2026-05-17T16:24:21+00:00,ETH/USDT,ACC_0070,ACC_0012,3632.811808,4.856349,17642.2
TRD_003746,2026-05-10T11:59:43+00:00,BTC/USDT,ACC_0044,ACC_0070,68387.328455,11.697936,799990.59
TRD_003747,2026-05-22T11:50:01+00:00,ETH/USDT,ACC_0051,ACC_0064,3649.283614,30.940526,112910.75
TRD_003748,2026-05-22T18:38:27+00:00,BTC/USDT,ACC_0048,ACC_0066,68735.490035,12.010172,825525.06
TRD_003749,2026-05-22T06:03:34+00:00,SOL/USDT,ACC_0068,ACC_0068,167.11138,4.055679,677.75
TRD_003750,2026-05-19T19:56:29+00:00,SOL/USDT,ACC_0053,ACC_0048,167.40677,10.137602,1697.1
TRD_003751,2026-05-11T15:36:39+00:00,BTC/USDT,ACC_0029,ACC_0069,68487.349709,10.354907,709180.14
TRD_003752,2026-05-14T14:21:30+00:00,SOL/USDT,ACC_0005,ACC_0064,165.169236,5.07175,837.7
TRD_003753,2026-05-14T20:22:39+00:00,BTC/USDT,ACC_0046,ACC_0064,68434.144559,14.242665,974684.6
TRD_003754,2026-05-12T14:25:39+00:00,XRP/USDT,ACC_0078,ACC_0002,0.623122,39.38907,24.54
TRD_003755,2026-05-13T21:04:39+00:00,SOL/USDT,ACC_0018,ACC_0020,164.812551,4.85002,799.34
TRD_003756,2026-05-13T17:10:59+00:00,BTC/USDT,ACC_0041,ACC_0056,68164.032104,12.397787,845083.15
TRD_003757,2026-05-10T09:15:35+00:00,BTC/USDT,ACC_0043,ACC_0076,68113.24902,20.07248,1367201.83
TRD_003758,2026-05-16T10:15:02+00:00,ETH/USDT,ACC_0066,ACC_0010,3621.828197,2.22137,8045.42
TRD_003759,2026-05-14T15:53:52+00:00,SOL/USDT,ACC_0049,ACC_0066,165.074645,36.999897,6107.74
TRD_003760,2026-05-09T11:37:59+00:00,BTC/USDT,ACC_0044,ACC_0069,68172.54836,51.972114,3543071.46
TRD_003761,2026-05-17T10:48:15+00:00,BTC/USDT,ACC_0059,ACC_0057,68375.549789,18.954751,1296041.52
TRD_003762,2026-05-20T00:23:44+00:00,XRP/USDT,ACC_0068,ACC_0053,0.626169,3.492951,2.19
TRD_003763,2026-05-21T10:21:16+00:00,SOL/USDT,ACC_0066,ACC_0066,167.702906,4.331123,726.34
TRD_003764,2026-05-21T10:19:25+00:00,BTC/USDT,ACC_0027,ACC_0056,68736.431599,3.824123,262856.57
TRD_003765,2026-05-18T15:04:10+00:00,SOL/USDT,ACC_0042,ACC_0062,166.352986,8.639603,1437.22
TRD_003766,2026-05-15T11:47:25+00:00,BTC/USDT,ACC_0069,ACC_0078,68061.363742,4.205076,286203.21
TRD_003767,2026-05-10T16:43:27+00:00,XRP/USDT,ACC_0051,ACC_0027,0.61886,35.760897,22.13
TRD_003768,2026-05-13T20:50:55+00:00,BTC/USDT,ACC_0038,ACC_0067,68282.1824,2.352377,160625.44
TRD_003769,2026-05-17T18:27:21+00:00,ETH/USDT,ACC_0008,ACC_0031,3629.652673,5.834308,21176.51
TRD_003770,2026-05-19T23:07:21+00:00,XRP/USDT,ACC_0013,ACC_0064,0.629865,8.959541,5.64
TRD_003771,2026-05-09T15:48:02+00:00,BTC/USDT,ACC_0014,ACC_0067,68132.893006,14.801251,1008452.05
TRD_003772,2026-05-19T18:46:38+00:00,BTC/USDT,ACC_0024,ACC_0013,68198.591295,36.644529,2499105.26
TRD_003773,2026-05-19T15:46:07+00:00,BTC/USDT,ACC_0060,ACC_0065,69014.857451,41.306216,2850742.61
TRD_003774,2026-05-22T16:04:33+00:00,SOL/USDT,ACC_0044,ACC_0063,166.6163,40.516091,6750.64
TRD_003775,2026-05-13T10:00:42+00:00,XRP/USDT,ACC_0030,ACC_0059,0.619995,2.290834,1.42
TRD_003776,2026-05-10T13:49:00+00:00,BTC/USDT,ACC_0043,ACC_0061,68058.401002,33.615131,2287792.07
TRD_003777,2026-05-20T09:05:02+00:00,BTC/USDT,ACC_0082,ACC_0002,68935.511463,41.224628,2841840.82
TRD_003778,2026-05-16T22:55:33+00:00,ETH/USDT,ACC_0073,ACC_0050,3620.778691,107.275961,388422.51
TRD_003779,2026-05-19T16:55:03+00:00,SOL/USDT,ACC_0080,ACC_0068,166.807623,44.07766,7352.49
TRD_003780,2026-05-11T15:19:53+00:00,BTC/USDT,ACC_0019,ACC_0083,68128.150178,12.958345,882828.07
TRD_003781,2026-05-16T14:45:49+00:00,BTC/USDT,ACC_0016,ACC_0025,68356.270849,5.197711,355296.14
TRD_003782,2026-05-16T10:56:38+00:00,SOL/USDT,ACC_0039,ACC_0064,165.071168,2.791615,460.82
TRD_003783,2026-05-15T15:34:33+00:00,XRP/USDT,ACC_0009,ACC_0022,0.62645,2.699957,1.69
TRD_003784,2026-05-13T09:55:00+00:00,BTC/USDT,ACC_0038,ACC_0063,68499.547592,5.927518,406032.3
TRD_003785,2026-05-14T11:29:33+00:00,ETH/USDT,ACC_0052,ACC_0048,3612.25292,17.069578,61659.63
TRD_003786,2026-05-21T15:38:00+00:00,BTC/USDT,ACC_0035,ACC_0063,68892.531162,4.989441,343735.22
TRD_003787,2026-05-21T06:30:50+00:00,XRP/USDT,ACC_0079,ACC_0064,0.629041,52.453619,33.0
